IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2004,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2004,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2004,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2004,false,,,,,,,,,,,,,0.6,,,,,,0.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2004,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2004,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2004,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2004,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2004,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2004,false,,,,,,,,,,,,,0.8,,,,,,0.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2004,false,,,,,,,,,,,,,0.9,,,,,,0.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2004,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2004,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2004,true,,,,,,,,,,,,,1.7,,,,,,1.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2004,true,,,,,,,,,,,,,1.7,,,,,,1.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2004,false,,,,,,,,,,,,,10.1,,,,,,10.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2004,false,,,,,,,,,,,,,10.1,,,,,,10.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2004,false,,,,,,,,,,,,,10.9,,,,,,10.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2004,false,,,,,,,,,,,,,10.9,,,,,,10.9,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,COM,Comoros,Year,2004,false,,,,,,,,,,,,,13.5,,,,,,13.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PER,Peru,Year,2004,false,,,,,,,,,,,,,13.5,,,,,,13.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2004,false,,,,,,,,,,,,,13.6,,,,,,13.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2004,false,,,,,,,,,,,,,13.7,,,,,,13.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2004,false,,,,,,,,,,,,,14.4,,,,,,14.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2004,false,,,,,,,,,,,,,15,,,,,,15,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2004,false,,,,,,,,,,,,,15.4,,,,,,15.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2004,false,,,,,,,,,,,,,18,,,,,,18,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2004,false,,,,,,,,,,,,,19.8,,,,,,19.8,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TUR,Turkey,Year,2004,false,,,,,,,,,,,,,2.2,,,,,,2.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2004,false,,,,,,,,,,,,,2.3,,,,,,2.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2004,false,,,,,,,,,,,,,2.5,,,,,,2.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2004,false,,,,,,,,,,,,,2.7,,,,,,2.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2004,false,,,,,,,,,,,,,23.9,,,,,,23.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2004,false,,,,,,,,,,,,,26.5,,,,,,26.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2004,false,,,,,,,,,,,,,27.2,,,,,,27.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2004,false,,,,,,,,,,,,,37.2,,,,,,37.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2004,false,,,,,,,,,,,,,38.2,,,,,,38.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2004,false,,,,,,,,,,,,,4.3,,,,,,4.3,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2004,false,,,,,,,,,,,,,4.4,,,,,,4.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2004,false,,,,,,,,,,,,,5.2,,,,,,5.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2004,false,,,,,,,,,,,,,5.4,,,,,,5.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data. Urban only. PPP is regression based.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2004,false,,,,,,,,,,,,,5.7,,,,,,5.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2004,false,,,,,,,,,,,,,56.7,,,,,,56.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2004,false,,,,,,,,,,,,,7.9,,,,,,7.9,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2004,false,,,,,,,,,,,,,73.4,,,,,,73.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2004,false,,,,,,,,,,,,,8.5,,,,,,8.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2004,false,,,,,,,,,,,,,8.6,,,,,,8.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2004,false,,,,,,,,,,,,,9.7,,,,,,9.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2004,false,,,,,,,,,,,,,94.1,,,,,,94.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2003,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2003,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,FRA,France,Year,2003,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2003,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2003,false,,,,,,,,,,,,,0,,,,,,0,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,POL,Poland,Year,2003,false,,,,,,,,,,,,,0.1,,,,,,0.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2003,false,,,,,,,,,,,,,0.2,,,,,,0.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2003,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2003,false,,,,,,,,,,,,,0.5,,,,,,0.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2003,false,,,,,,,,,,,,,0.6,,,,,,0.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2003,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2003,false,,,,,,,,,,,,,0.7,,,,,,0.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,false,,,,,,,,,,,,,0.8,,,,,,0.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2003,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2003,false,,,,,,,,,,,,,1,,,,,,1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,BLR,Belarus,Year,2003,false,,,,,,,,,,,,,1.4,,,,,,1.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2003,false,,,,,,,,,,,,,10.7,,,,,,10.7,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2003,false,,,,,,,,,,,,,11.1,,,,,,11.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2003,false,,,,,,,,,,,,,11.2,,,,,,11.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,ARM,Armenia,Year,2003,false,,,,,,,,,,,,,11.4,,,,,,11.4,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,PER,Peru,Year,2003,false,,,,,,,,,,,,,11.7,,,,,,11.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2003,false,,,,,,,,,,,,,12,,,,,,12,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2003,false,,,,,,,,,,,,,13.1,,,,,,13.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2003,false,,,,,,,,,,,,,14.5,,,,,,14.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2003,false,,,,,,,,,,,,,14.8,,,,,,14.8,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2003,false,,,,,,,,,,,,,17.6,,,,,,17.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,EST,Estonia,Year,2003,false,,,,,,,,,,,,,2.5,,,,,,2.5,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2003,false,,,,,,,,,,,,,22.6,,,,,,22.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2003,false,,,,,,,,,,,,,22.7,,,,,,22.7,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,HND,Honduras,Year,2003,false,,,,,,,,,,,,,28.1,,,,,,28.1,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2003,false,,,,,,,,,,,,,28.1,,,,,,28.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,false,,,,,,,,,,,,,30.8,,,,,,30.8,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2003,false,,,,,,,,,,,,,31.5,,,,,,31.5,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2003,false,,,,,,,,,,,,,4.2,,,,,,4.2,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,TUR,Turkey,Year,2003,false,,,,,,,,,,,,,4.2,,,,,,4.2,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2003,false,,,,,,,,,,,,,4.4,,,,,,4.4,,"World Development Indicators database, World Bank: Estimated from unit-record income data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2003,false,,,,,,,,,,,,,4.6,,,,,,4.6,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2003,false,,,,,,,,,,,,,45.3,,,,,,45.3,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
SI_POV_DAY1,Proportion of population below the international poverty line of US$1.90 per day (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2003,false,,,,,,,,,,,,,46.1,,,,,,46.1,,"World Development Indicators database, World Bank: Estimated from unit-record consumption data.",EN,2019-08-20T04:00:00.000Z
